Kind,Name,Essential,Cyclomatic,CyclomaticModified,CyclomaticStrict
Public Function,"cocos2d::RenderTexture::create",1,3,3,4
Public Function,"cocos2d::RenderTexture::draw",1,4,4,4
Public Virtual Function,"cocos2d::RenderTexture::end",1,1,1,1
Public Const Function,"cocos2d::RenderTexture::getClearColor",1,1,1,1
Public Const Function,"cocos2d::RenderTexture::getClearDepth",1,1,1,1
Public Const Function,"cocos2d::RenderTexture::getClearFlags",1,1,1,1
Public Const Function,"cocos2d::RenderTexture::getClearStencil",1,1,1,1
Public Const Function,"cocos2d::RenderTexture::getSprite",1,1,1,1
Public Function,"cocos2d::RenderTexture::initWithWidthAndHeight",1,1,1,1
Public Function,"cocos2d::RenderTexture::initWithWidthAndHeight",7,9,9,9
Public Const Function,"cocos2d::RenderTexture::isAutoDraw",1,1,1,1
Public Function,"cocos2d::RenderTexture::listenToBackground",1,1,1,1
Public Function,"cocos2d::RenderTexture::listenToForeground",1,1,1,1
Public Function,"cocos2d::RenderTexture::newImage",1,2,2,2
Protected Function,"cocos2d::RenderTexture::onBegin",1,2,2,2
Protected Function,"cocos2d::RenderTexture::onEnd",1,1,1,1
Protected Function,"cocos2d::RenderTexture::onSaveToFile",1,1,1,2
Public Function,"cocos2d::RenderTexture::saveToFile",3,6,6,6
Public Function,"cocos2d::RenderTexture::saveToFile",1,3,3,4
Public Function,"cocos2d::RenderTexture::saveToFileAsNonPMA",3,6,6,6
Public Function,"cocos2d::RenderTexture::saveToFileAsNonPMA",1,3,3,4
Public Function,"cocos2d::RenderTexture::setAutoDraw",1,1,1,1
Public Function,"cocos2d::RenderTexture::setClearColor",1,1,1,1
Public Function,"cocos2d::RenderTexture::setClearDepth",1,1,1,1
Public Function,"cocos2d::RenderTexture::setClearFlags",1,2,2,3
Public Function,"cocos2d::RenderTexture::setClearStencil",1,1,1,1
Public Function,"cocos2d::RenderTexture::setKeepMatrix",1,1,1,1
Public Function,"cocos2d::RenderTexture::setSprite",1,5,5,5
Public Function,"cocos2d::RenderTexture::setVirtualViewport",1,1,1,1
Public Function,"cocos2d::RenderTexture::visit",1,3,3,3
Public Virtual Function,"cocos2d::RenderTexture::~RenderTexture",1,9,9,9
Public Function,"cocos2d::Renderer::Renderer",1,1,1,1
Private Function,"cocos2d::Renderer::TriangleCommandBufferManager::createBuffer",4,4,4,4
Public Const Function,"cocos2d::Renderer::TriangleCommandBufferManager::getIndexBuffer",1,1,1,1
Public Const Function,"cocos2d::Renderer::TriangleCommandBufferManager::getVertexBuffer",1,1,1,1
Public Function,"cocos2d::Renderer::TriangleCommandBufferManager::init",1,1,1,1
Public Function,"cocos2d::Renderer::TriangleCommandBufferManager::prepareNextBuffer",1,2,2,2
Public Function,"cocos2d::Renderer::TriangleCommandBufferManager::putbackAllBuffers",1,1,1,1
Public Function,"cocos2d::Renderer::TriangleCommandBufferManager::~TriangleCommandBufferManager",1,3,3,3
Public Function,"cocos2d::Renderer::addCommand",1,1,1,1
Public Function,"cocos2d::Renderer::addCommand",1,1,1,1
Public Function,"cocos2d::Renderer::addDrawnBatches",1,1,1,1
Public Function,"cocos2d::Renderer::addDrawnVertices",1,1,1,1
Protected Function,"cocos2d::Renderer::beginFrame",1,1,1,1
Protected Function,"cocos2d::Renderer::beginRenderPass",1,1,1,1
Protected Function,"cocos2d::Renderer::captureScreen",1,1,1,1
Public Function,"cocos2d::Renderer::checkVisibility",1,2,2,4
Public Function,"cocos2d::Renderer::clean",1,2,2,2
Public Function,"cocos2d::Renderer::clear",1,4,4,4
Public Function,"cocos2d::Renderer::clearDrawStats",1,1,1,1
Public Function,"cocos2d::Renderer::createRenderQueue",1,1,1,1
Protected Function,"cocos2d::Renderer::doVisitRenderQueue",1,2,2,2
Protected Function,"cocos2d::Renderer::drawBatchedTriangles",1,8,8,12
Protected Function,"cocos2d::Renderer::drawCustomCommand",1,4,4,4
Protected Function,"cocos2d::Renderer::drawMeshCommand",1,1,1,1
Protected Function,"cocos2d::Renderer::endFrame",1,1,1,1
Protected Function,"cocos2d::Renderer::fillVerticesAndIndices",1,3,3,3
Protected Function,"cocos2d::Renderer::flush",1,1,1,1
Protected Function,"cocos2d::Renderer::flush2D",1,1,1,1
Protected Function,"cocos2d::Renderer::flush3D",1,1,1,1
Protected Function,"cocos2d::Renderer::flushTriangles",1,1,1,1
Public Const Function,"cocos2d::Renderer::getClearColor",1,1,1,1
Public Const Function,"cocos2d::Renderer::getClearDepth",1,1,1,1
Public Const Function,"cocos2d::Renderer::getClearFlag",1,1,1,1
Public Const Function,"cocos2d::Renderer::getClearStencil",1,1,1,1
Public Const Function,"cocos2d::Renderer::getColorAttachment",1,1,1,1
Public Const Function,"cocos2d::Renderer::getCullMode",1,1,1,1
Public Const Function,"cocos2d::Renderer::getDepthAttachment",1,1,1,1
Public Const Function,"cocos2d::Renderer::getDepthCompareFunction",1,1,1,1
Public Const Function,"cocos2d::Renderer::getDepthTest",1,1,1,1
Public Const Function,"cocos2d::Renderer::getDepthWrite",1,1,1,1
Public Const Function,"cocos2d::Renderer::getDrawnBatches",1,1,1,1
Public Const Function,"cocos2d::Renderer::getDrawnVertices",1,1,1,1
Protected Const Function,"cocos2d::Renderer::getGroupCommandManager",1,1,1,1
Public Const Function,"cocos2d::Renderer::getRenderTargetFlag",1,1,1,1
Public Const Function,"cocos2d::Renderer::getScissorRect",1,1,1,1
Public Const Function,"cocos2d::Renderer::getScissorTest",1,1,1,1
Public Const Function,"cocos2d::Renderer::getStencilAttachment",1,1,1,1
Public Const Function,"cocos2d::Renderer::getStencilCompareFunction",1,1,1,1
Public Const Function,"cocos2d::Renderer::getStencilDepthPassOperation",1,1,1,1
Public Const Function,"cocos2d::Renderer::getStencilFailureOperation",1,1,1,1
Public Const Function,"cocos2d::Renderer::getStencilPassDepthFailureOperation",1,1,1,1
Public Const Function,"cocos2d::Renderer::getStencilReadMask",1,1,1,1
Public Const Function,"cocos2d::Renderer::getStencilReferenceValue",1,1,1,1
Public Const Function,"cocos2d::Renderer::getStencilTest",1,1,1,1
Public Const Function,"cocos2d::Renderer::getStencilWriteMask",1,1,1,1
Public Const Function,"cocos2d::Renderer::getViewport",1,1,1,1
Public Const Function,"cocos2d::Renderer::getWinding",1,1,1,1
Public Function,"cocos2d::Renderer::init",1,1,1,1
Public Function,"cocos2d::Renderer::popGroup",1,1,1,1
Protected Function,"cocos2d::Renderer::popStateBlock",1,1,1,1
Protected Function,"cocos2d::Renderer::processGroupCommand",1,1,1,1
Protected Function,"cocos2d::Renderer::processRenderCommand",1,8,3,9
Public Function,"cocos2d::Renderer::pushGroup",1,1,1,1
Protected Function,"cocos2d::Renderer::pushStateBlock",1,1,1,1
Public Function,"cocos2d::Renderer::render",1,2,2,2
Public Function,"cocos2d::Renderer::setCullMode",1,1,1,1
Public Function,"cocos2d::Renderer::setDepthCompareFunction",1,1,1,1
Public Function,"cocos2d::Renderer::setDepthTest",1,1,1,1
Public Function,"cocos2d::Renderer::setDepthWrite",1,1,1,1
Protected Function,"cocos2d::Renderer::setRenderPipeline",1,2,2,3
Public Function,"cocos2d::Renderer::setRenderTarget",1,7,7,7
Public Function,"cocos2d::Renderer::setScissorRect",1,1,1,1
Public Function,"cocos2d::Renderer::setScissorTest",1,1,1,1
Public Function,"cocos2d::Renderer::setStencilCompareFunction",1,1,1,1
Public Function,"cocos2d::Renderer::setStencilOperation",1,1,1,1
Public Function,"cocos2d::Renderer::setStencilTest",1,1,1,1
Public Function,"cocos2d::Renderer::setStencilWriteMask",1,1,1,1
Public Function,"cocos2d::Renderer::setViewPort",1,1,1,1
Public Function,"cocos2d::Renderer::setWinding",1,1,1,1
Protected Function,"cocos2d::Renderer::visitRenderQueue",1,1,1,1
Public Function,"cocos2d::Renderer::~Renderer",1,5,5,5
Public Function,"cocos2d::Repeat::Repeat",1,1,1,1
Public Virtual Const Function,"cocos2d::Repeat::clone",1,1,1,1
Public Static Function,"cocos2d::Repeat::create",1,2,2,3
Public Function,"cocos2d::Repeat::getInnerAction",1,1,1,1
Public Function,"cocos2d::Repeat::initWithAction",1,3,3,4
Public Virtual Const Function,"cocos2d::Repeat::isDone",1,1,1,1
Public Virtual Const Function,"cocos2d::Repeat::reverse",1,1,1,1
Public Function,"cocos2d::Repeat::setInnerAction",1,6,6,6
Public Virtual Function,"cocos2d::Repeat::startWithTarget",1,1,1,1
Public Virtual Function,"cocos2d::Repeat::stop",1,1,1,1
Public Virtual Function,"cocos2d::Repeat::update",1,10,10,12
Public Virtual Function,"cocos2d::Repeat::~Repeat",1,3,3,3
Public Function,"cocos2d::RepeatForever::RepeatForever",1,1,1,1
Public Virtual Const Function,"cocos2d::RepeatForever::clone",1,1,1,1
Public Static Function,"cocos2d::RepeatForever::create",1,2,2,3
Public Function,"cocos2d::RepeatForever::getInnerAction",1,1,1,1
Public Function,"cocos2d::RepeatForever::initWithAction",1,2,2,2
Public Virtual Const Function,"cocos2d::RepeatForever::isDone",1,1,1,1
Public Virtual Const Function,"cocos2d::RepeatForever::reverse",1,1,1,1
Public Function,"cocos2d::RepeatForever::setInnerAction",1,6,6,6
Public Virtual Function,"cocos2d::RepeatForever::startWithTarget",1,1,1,1
Public Virtual Function,"cocos2d::RepeatForever::step",1,3,3,4
Public Virtual Function,"cocos2d::RepeatForever::~RepeatForever",1,3,3,3
Public Virtual Function,"cocos2d::ResizableBuffer::~ResizableBuffer",1,1,1,1
Explicit Public Function,"cocos2d::ResizableBufferAdapter::ResizableBufferAdapter",1,1,1,1
Explicit Public Function,"cocos2d::ResizableBufferAdapter::ResizableBufferAdapter",1,1,1,1
Explicit Public Function,"cocos2d::ResizableBufferAdapter::ResizableBufferAdapter",1,1,1,1
Explicit Public Function,"cocos2d::ResizableBufferAdapter::ResizableBufferAdapter",1,1,1,1
Explicit Public Function,"cocos2d::ResizableBufferAdapter::ResizableBufferAdapter",1,1,1,1
Public Virtual Const Function,"cocos2d::ResizableBufferAdapter::buffer",1,1,1,1
Public Virtual Const Function,"cocos2d::ResizableBufferAdapter::buffer",1,1,1,1
Public Virtual Const Function,"cocos2d::ResizableBufferAdapter::buffer",1,2,2,2
Public Virtual Const Function,"cocos2d::ResizableBufferAdapter::buffer",1,2,2,2
Public Virtual Function,"cocos2d::ResizableBufferAdapter::resize",1,1,1,1
Public Virtual Function,"cocos2d::ResizableBufferAdapter::resize",1,1,1,1
Public Virtual Function,"cocos2d::ResizableBufferAdapter::resize",1,1,1,1
Public Virtual Function,"cocos2d::ResizableBufferAdapter::resize",1,3,3,3
Public Function,"cocos2d::ResizeBy::ResizeBy",1,1,1,1
Public Virtual Const Function,"cocos2d::ResizeBy::clone",1,1,1,1
Public Static Function,"cocos2d::ResizeBy::create",1,3,3,3
Public Function,"cocos2d::ResizeBy::initWithDuration",1,2,2,2
Public Virtual Const Function,"cocos2d::ResizeBy::reverse",1,1,1,1
Public Virtual Function,"cocos2d::ResizeBy::startWithTarget",1,1,1,1
Public Virtual Function,"cocos2d::ResizeBy::update",1,2,2,2
Public Virtual Function,"cocos2d::ResizeBy::~ResizeBy",1,1,1,1
Public Function,"cocos2d::ResizeTo::ResizeTo",1,1,1,1
Public Virtual Const Function,"cocos2d::ResizeTo::clone",1,1,1,1
Public Static Function,"cocos2d::ResizeTo::create",1,3,3,3
Public Function,"cocos2d::ResizeTo::initWithDuration",1,2,2,2
Public Function,"cocos2d::ResizeTo::startWithTarget",1,1,1,1
Public Virtual Function,"cocos2d::ResizeTo::update",1,2,2,2
Public Virtual Function,"cocos2d::ResizeTo::~ResizeTo",1,1,1,1
Public Function,"cocos2d::ResourceData::ResourceData",1,1,1,1
Public Function,"cocos2d::ResourceData::ResourceData",1,1,1,1
Public Function,"cocos2d::ReuseGrid::ReuseGrid",1,1,1,1
Protected Function,"cocos2d::ReuseGrid::cacheTargetAsGridNode",1,1,1,1
Public Virtual Const Function,"cocos2d::ReuseGrid::clone",1,1,1,1
Public Static Function,"cocos2d::ReuseGrid::create",1,2,2,3
Public Function,"cocos2d::ReuseGrid::initWithTimes",1,1,1,1
Public Virtual Const Function,"cocos2d::ReuseGrid::reverse",1,1,1,1
Public Virtual Function,"cocos2d::ReuseGrid::startWithTarget",1,2,2,3
Public Virtual Function,"cocos2d::ReuseGrid::~ReuseGrid",1,1,1,1
Public Function,"cocos2d::ReverseTime::ReverseTime",1,1,1,1
Public Virtual Const Function,"cocos2d::ReverseTime::clone",1,1,1,1
Public Static Function,"cocos2d::ReverseTime::create",1,2,2,3
Public Function,"cocos2d::ReverseTime::initWithAction",3,5,5,6
Public Virtual Const Function,"cocos2d::ReverseTime::reverse",1,1,1,1
Public Virtual Function,"cocos2d::ReverseTime::startWithTarget",1,1,1,1
Public Virtual Function,"cocos2d::ReverseTime::stop",1,1,1,1
Public Virtual Function,"cocos2d::ReverseTime::update",1,3,3,3
Public Virtual Function,"cocos2d::ReverseTime::~ReverseTime",1,3,3,3
Public Function,"cocos2d::Ripple3D::Ripple3D",1,1,1,1
Public Virtual Const Function,"cocos2d::Ripple3D::clone",1,1,1,1
Public Static Function,"cocos2d::Ripple3D::create",1,5,5,5
Public Const Function,"cocos2d::Ripple3D::getAmplitude",1,1,1,1
Public Const Function,"cocos2d::Ripple3D::getAmplitudeRate",1,1,1,1
Public Const Function,"cocos2d::Ripple3D::getPosition",1,1,1,1
Public Function,"cocos2d::Ripple3D::initWithDuration",1,2,2,2
Public Function,"cocos2d::Ripple3D::setAmplitude",1,1,1,1
Public Function,"cocos2d::Ripple3D::setAmplitudeRate",1,1,1,1
Public Function,"cocos2d::Ripple3D::setPosition",1,1,1,1
Public Virtual Function,"cocos2d::Ripple3D::update",1,4,4,4
Public Virtual Function,"cocos2d::Ripple3D::~Ripple3D",1,1,1,1
Public Function,"cocos2d::RotateBy::RotateBy",1,1,1,1
Public Virtual Const Function,"cocos2d::RotateBy::clone",1,2,2,2
Public Static Function,"cocos2d::RotateBy::create",1,2,2,3
Public Static Function,"cocos2d::RotateBy::create",1,2,2,3
Public Static Function,"cocos2d::RotateBy::create",1,2,2,3
Public Function,"cocos2d::RotateBy::initWithDuration",1,2,2,2
Public Function,"cocos2d::RotateBy::initWithDuration",1,2,2,2
Public Function,"cocos2d::RotateBy::initWithDuration",1,2,2,2
Public Virtual Const Function,"cocos2d::RotateBy::reverse",1,2,2,2
Public Virtual Function,"cocos2d::RotateBy::startWithTarget",1,2,2,2
Public Virtual Function,"cocos2d::RotateBy::update",1,4,4,5
Public Virtual Function,"cocos2d::RotateBy::~RotateBy",1,1,1,1
Public Function,"cocos2d::RotateTo::RotateTo",1,1,1,1
Public Function,"cocos2d::RotateTo::calculateAngles",1,4,4,4
Public Virtual Const Function,"cocos2d::RotateTo::clone",1,2,2,2
Public Static Function,"cocos2d::RotateTo::create",1,2,2,3
Public Static Function,"cocos2d::RotateTo::create",1,2,2,3
Public Static Function,"cocos2d::RotateTo::create",1,2,2,3
Public Function,"cocos2d::RotateTo::initWithDuration",1,2,2,2
Public Function,"cocos2d::RotateTo::initWithDuration",1,2,2,2
Public Virtual Const Function,"cocos2d::RotateTo::reverse",1,1,1,1
Public Virtual Function,"cocos2d::RotateTo::startWithTarget",1,2,2,2
Public Virtual Function,"cocos2d::RotateTo::update",1,4,4,5
Public Virtual Function,"cocos2d::RotateTo::~RotateTo",1,1,1,1
Public Virtual Function,"cocos2d::SAXDelegator::~SAXDelegator",1,1,1,1
Public Function,"cocos2d::SAXParser::SAXParser",1,1,1,1
Public Static Function,"cocos2d::SAXParser::endElement",1,1,1,1
Public Function,"cocos2d::SAXParser::init",1,1,1,1
Public Function,"cocos2d::SAXParser::parse",1,2,2,3
Public Function,"cocos2d::SAXParser::parse",1,2,2,2
Public Function,"cocos2d::SAXParser::parseIntrusive",1,3,3,3
Public Function,"cocos2d::SAXParser::setDelegator",1,1,1,1
Public Static Function,"cocos2d::SAXParser::startElement",1,1,1,1
Public Static Function,"cocos2d::SAXParser::textHandler",1,1,1,1
Public Function,"cocos2d::SAXParser::~SAXParser",1,1,1,1
Public Static Function,"cocos2d::SLAudioDecoderCallbackProxy::decPlayCallback",1,1,1,1
Public Static Function,"cocos2d::SLAudioDecoderCallbackProxy::decProgressCallback",1,1,1,1
Public Static Function,"cocos2d::SLAudioDecoderCallbackProxy::prefetchEventCallback",1,1,1,1
Public Static Function,"cocos2d::SLPcmAudioPlayerCallbackProxy::samplePlayerCallback",1,1,1,1
Public Static Function,"cocos2d::SLUrlAudioPlayerCallbackProxy::playEventCallback",1,2,2,2
Public Function,"cocos2d::ScaleBy::ScaleBy",1,1,1,1
Public Virtual Const Function,"cocos2d::ScaleBy::clone",1,1,1,1
Public Static Function,"cocos2d::ScaleBy::create",1,2,2,3
Public Static Function,"cocos2d::ScaleBy::create",1,2,2,3
Public Static Function,"cocos2d::ScaleBy::create",1,2,2,3
Public Virtual Const Function,"cocos2d::ScaleBy::reverse",1,1,1,1
Public Virtual Function,"cocos2d::ScaleBy::startWithTarget",1,1,1,1
Public Virtual Function,"cocos2d::ScaleBy::~ScaleBy",1,1,1,1
Public Function,"cocos2d::ScaleTo::ScaleTo",1,1,1,1
Public Virtual Const Function,"cocos2d::ScaleTo::clone",1,1,1,1
Public Static Function,"cocos2d::ScaleTo::create",1,2,2,3
Public Static Function,"cocos2d::ScaleTo::create",1,2,2,3
Public Static Function,"cocos2d::ScaleTo::create",1,2,2,3
Public Function,"cocos2d::ScaleTo::initWithDuration",1,2,2,2
Public Function,"cocos2d::ScaleTo::initWithDuration",1,2,2,2
Public Function,"cocos2d::ScaleTo::initWithDuration",1,2,2,2
Public Virtual Const Function,"cocos2d::ScaleTo::reverse",1,1,1,1
Public Virtual Function,"cocos2d::ScaleTo::startWithTarget",1,1,1,1
Public Virtual Function,"cocos2d::ScaleTo::update",1,2,2,2
Public Virtual Function,"cocos2d::ScaleTo::~ScaleTo",1,1,1,1
Public Function,"cocos2d::Scene::Scene",1,1,1,1
Public Static Function,"cocos2d::Scene::create",1,3,3,4
Public Static Function,"cocos2d::Scene::createWithPhysics",1,3,3,4
Public Static Function,"cocos2d::Scene::createWithSize",1,3,3,4
Public Function,"cocos2d::Scene::getCameras",1,2,2,2
Public Const Function,"cocos2d::Scene::getDefaultCamera",1,1,1,1
Public Virtual Const Function,"cocos2d::Scene::getDescription",1,1,1,1
Public Const Function,"cocos2d::Scene::getLights",1,1,1,1
Public Const Function,"cocos2d::Scene::getNavMesh",1,1,1,1
Public Const Function,"cocos2d::Scene::getPhysicsWorld",1,1,1,1
Public Virtual Function,"cocos2d::Scene::init",1,1,1,1
Public Function,"cocos2d::Scene::initWithPhysics",3,3,3,3
Public Function,"cocos2d::Scene::initWithSize",1,1,1,1
Public Function,"cocos2d::Scene::onProjectionChanged",1,2,2,2
Public Virtual Function,"cocos2d::Scene::removeAllChildren",1,3,3,3
Public Virtual Function,"cocos2d::Scene::render",3,6,6,7
Public Function,"cocos2d::Scene::setCameraOrderDirty",1,1,1,1
Public Function,"cocos2d::Scene::setNavMesh",1,6,6,6
Public Function,"cocos2d::Scene::setNavMeshDebugCamera",1,5,5,5
Public Function,"cocos2d::Scene::stepPhysicsAndNavigation",1,3,3,4
Public Virtual Function,"cocos2d::Scene::~Scene",1,5,5,5
Public Function,"cocos2d::ScheduleHandlerDelegate::ScheduleHandlerDelegate",1,1,1,1
Public Static Function,"cocos2d::ScheduleHandlerDelegate::create",1,3,3,3
Public Function,"cocos2d::ScheduleHandlerDelegate::isUpdateSchedule",1,1,1,1
Public Function,"cocos2d::ScheduleHandlerDelegate::scheduleFunc",1,1,1,1
Public Function,"cocos2d::ScheduleHandlerDelegate::setUpdateSchedule",1,1,1,1
Public Virtual Function,"cocos2d::ScheduleHandlerDelegate::update",1,1,1,1
Public Virtual Function,"cocos2d::ScheduleHandlerDelegate::~ScheduleHandlerDelegate",1,1,1,1
Public Function,"cocos2d::Scheduler::Scheduler",1,1,1,1
Protected Function,"cocos2d::Scheduler::appendIn",14,36,26,37
Public Function,"cocos2d::Scheduler::getTimeScale",1,1,1,1
Public Const Function,"cocos2d::Scheduler::isScheduled",24,31,21,33
Public Const Function,"cocos2d::Scheduler::isScheduled",24,31,21,33
Public Function,"cocos2d::Scheduler::isTargetPaused",41,55,35,55
Public Function,"cocos2d::Scheduler::pauseAllTargets",1,1,1,1
Public Function,"cocos2d::Scheduler::pauseAllTargetsWithMinPriority",1,9,9,12
Public Function,"cocos2d::Scheduler::pauseTarget",39,55,35,55
Public Function,"cocos2d::Scheduler::performFunctionInCocosThread",1,1,1,1
Protected Function,"cocos2d::Scheduler::priorityIn",17,45,35,46
Public Function,"cocos2d::Scheduler::removeAllFunctionsToBePerformedInCocosThread",1,1,1,1
Protected Function,"cocos2d::Scheduler::removeHashElement",1,11,11,12
Protected Function,"cocos2d::Scheduler::removeUpdateFromHash",20,44,34,45
Public Function,"cocos2d::Scheduler::resumeTarget",39,55,35,55
Public Function,"cocos2d::Scheduler::resumeTargets",1,2,2,2
Public Function,"cocos2d::Scheduler::schedule",37,65,45,68
Public Function,"cocos2d::Scheduler::schedule",1,1,1,1
Public Function,"cocos2d::Scheduler::schedule",37,65,45,68
Public Function,"cocos2d::Scheduler::schedule",1,1,1,1
Protected Function,"cocos2d::Scheduler::schedulePerFrame",22,32,22,32
Public Function,"cocos2d::Scheduler::scheduleScriptFunc",1,1,1,1
Public Function Template,"cocos2d::Scheduler::scheduleUpdate",1,1,1,1
Public Function,"cocos2d::Scheduler::setTimeScale",1,1,1,1
Public Function,"cocos2d::Scheduler::unschedule",24,35,25,38
Public Function,"cocos2d::Scheduler::unschedule",24,35,25,38
Public Function,"cocos2d::Scheduler::unscheduleAll",1,1,1,1
Public Function,"cocos2d::Scheduler::unscheduleAllForTarget",21,31,21,32
Public Function,"cocos2d::Scheduler::unscheduleAllWithMinPriority",1,9,9,12
Public Function,"cocos2d::Scheduler::unscheduleScriptEntry",3,3,3,3
Public Function,"cocos2d::Scheduler::unscheduleUpdate",21,29,19,29
Public Function,"cocos2d::Scheduler::update",1,20,20,27
Public Virtual Function,"cocos2d::Scheduler::~Scheduler",1,1,1,1
Public Function,"cocos2d::SchedulerScriptData::SchedulerScriptData",1,1,1,1
Private Function,"cocos2d::SchedulerScriptHandlerEntry::SchedulerScriptHandlerEntry",1,1,1,1
Public Static Function,"cocos2d::SchedulerScriptHandlerEntry::create",1,1,1,1
Public Function,"cocos2d::SchedulerScriptHandlerEntry::getTimer",1,1,1,1
Private Function,"cocos2d::SchedulerScriptHandlerEntry::init",1,1,1,1
Public Function,"cocos2d::SchedulerScriptHandlerEntry::isMarkedForDeletion",1,1,1,1
Public Function,"cocos2d::SchedulerScriptHandlerEntry::isPaused",1,1,1,1
Public Function,"cocos2d::SchedulerScriptHandlerEntry::markedForDeletion",1,1,1,1
Public Virtual Function,"cocos2d::SchedulerScriptHandlerEntry::~SchedulerScriptHandlerEntry",1,1,1,1
Private Function,"cocos2d::ScriptEngineManager::ScriptEngineManager",1,1,1,1
Public Static Function,"cocos2d::ScriptEngineManager::destroyInstance",1,2,2,2
Public Static Function,"cocos2d::ScriptEngineManager::getInstance",1,2,2,2
Public Function,"cocos2d::ScriptEngineManager::getScriptEngine",1,1,1,1
Public Function,"cocos2d::ScriptEngineManager::removeScriptEngine",1,2,2,2
Public Static Function,"cocos2d::ScriptEngineManager::sendActionEventToJS",1,2,2,2
Public Static Function,"cocos2d::ScriptEngineManager::sendNodeEventToJS",3,3,3,3
Public Static Function,"cocos2d::ScriptEngineManager::sendNodeEventToJSExtended",3,3,3,3
Public Static Function,"cocos2d::ScriptEngineManager::sendNodeEventToLua",1,1,1,1
Public Function,"cocos2d::ScriptEngineManager::setScriptEngine",1,2,2,2
Public Function,"cocos2d::ScriptEngineManager::~ScriptEngineManager",1,1,1,1
Public Function,"cocos2d::ScriptEngineProtocol::ScriptEngineProtocol",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::garbageCollect",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::getScriptType",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::isCalledFromScript",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::reallocateScriptHandler",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::releaseAllChildrenRecursive",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::releaseAllNativeRefs",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::releaseScriptObject",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::removeObjectProxy",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::removeScriptHandler",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::removeScriptObjectByObject",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::retainScriptObject",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::rootObject",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::rootScriptObject",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::setCalledFromScript",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::unrootObject",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::unrootScriptObject",1,1,1,1
Public Virtual Function,"cocos2d::ScriptEngineProtocol::~ScriptEngineProtocol",1,1,1,1
Public Function,"cocos2d::ScriptEvent::ScriptEvent",1,1,1,1
Protected Function,"cocos2d::ScriptHandlerEntry::ScriptHandlerEntry",1,1,1,1
Public Static Function,"cocos2d::ScriptHandlerEntry::create",1,1,1,1
Public Function,"cocos2d::ScriptHandlerEntry::getEntryId",1,1,1,1
Public Function,"cocos2d::ScriptHandlerEntry::getHandler",1,1,1,1
Public Virtual Function,"cocos2d::ScriptHandlerEntry::~ScriptHandlerEntry",1,2,2,2
Public Function,"cocos2d::ScriptHandlerMgr::ScriptHandlerMgr",1,1,1,1
Public Function,"cocos2d::ScriptHandlerMgr::addCustomHandler",1,3,3,3
Public Function,"cocos2d::ScriptHandlerMgr::addObjectHandler",1,3,3,3
Public Static Function,"cocos2d::ScriptHandlerMgr::destroyInstance",1,2,2,2
Public Static Function,"cocos2d::ScriptHandlerMgr::getInstance",1,2,2,2
Public Function,"cocos2d::ScriptHandlerMgr::getObjectHandler",5,5,5,6
Private Function,"cocos2d::ScriptHandlerMgr::init",1,1,1,1
Public Function,"cocos2d::ScriptHandlerMgr::removeObjectAllHandlers",1,5,5,6
Public Function,"cocos2d::ScriptHandlerMgr::removeObjectHandler",6,6,6,7
Public Virtual Function,"cocos2d::ScriptHandlerMgr::~ScriptHandlerMgr",1,1,1,1
Public Function,"cocos2d::Sequence::Sequence",1,1,1,1
Public Virtual Const Function,"cocos2d::Sequence::clone",1,2,2,3
Public Static Function,"cocos2d::Sequence::create",1,1,1,1
Public Static Function,"cocos2d::Sequence::create",1,2,2,3
Public Static Function,"cocos2d::Sequence::createWithTwoActions",1,2,2,3
Public Static Function,"cocos2d::Sequence::createWithVariableList",3,4,4,4
Public Function,"cocos2d::Sequence::init",3,4,4,4
Public Function,"cocos2d::Sequence::initWithTwoActions",1,2,2,3
Public Virtual Const Function,"cocos2d::Sequence::isDone",1,2,2,3
Public Virtual Const Function,"cocos2d::Sequence::reverse",1,2,2,3
Public Virtual Function,"cocos2d::Sequence::startWithTarget",3,5,5,6
Public Virtual Function,"cocos2d::Sequence::stop",1,2,2,3
Public Virtual Function,"cocos2d::Sequence::update",1,14,14,16
Public Virtual Function,"cocos2d::Sequence::~Sequence",1,5,5,5
Public Const Function,"cocos2d::ShaderModule::getHashValue",1,1,1,1
Protected Function,"cocos2d::ShaderModule::setHashValue",1,1,1,1
